Company Name,Rating,Review Count,Category,Address,Website,Search Term
"Austin Hardware & Supply, Inc.",5.0,1,Distribution service,6450 University Blvd #4a,https://www.austinhardware.com/winterpark/,"Alafaya, FL Distribution Service"
Ideal Image Waterford Lakes,4.8,510,Medical spa,626 N Alafaya Trail Suite 103,https://www.idealimage.com/locations/florida/orlando-waterford-lakes?utm_medium=yext&utm_source=extnet,"Alafaya, FL Distribution Service"
Purple Elephant Transportation LLC,4.8,510,Transportation service,10875 Thornhill Grand Cir,https://www.petloadnetwork.com/,"Alafaya, FL Distribution Service"
American Energy LLC,4.8,510,Gas company,10875 Thornhill Grand Cir,,"Alafaya, FL Distribution Service"
Global Supply Exchange,4.8,510,Distribution service,10875 Thornhill Grand Cir,http://www.globalsupplyexchange.com/,"Alafaya, FL Distribution Service"
U-Haul Moving & Storage of Goldenrod,3.4,152,Truck rental agency,508 N Goldenrod Rd,https://www.uhaul.com/Locations/Truck-Rentals-near-Orlando-FL-32807/785053/?utm_source=gmb&utm_medium=primary&utm_campaign=listingmanagement&utm_content=785053,"Alafaya, FL Distribution Service"
The UPS Store,3.5,56,Shipping and mailing service,4250 Alafaya Trail Ste 212,https://locations.theupsstore.com/fl/oviedo/4250-alafaya-trail?utm_source=Yext&utm_medium=organic&utm_campaign=Listings,"Alafaya, FL Distribution Service"
Leafy8,5.0,191,Distribution service,222 Wilshire Blvd,https://leafy8.com/,"Alafaya, FL Distribution Service"
Best Buy,4.2,"3,714",Electronics store,845 N Alafaya Trail,https://stores.bestbuy.com/fl/orlando/845-n-alafaya-trl-571.html/?ref=NS&loc=ns100,"Alafaya, FL Distribution Service"
Action Gator Tire,4.5,558,Tire shop,300 S Alafaya Trail,https://www.mavis.com/locations/orlando-alafaya-fl.asp?utm_source=yext&utm_medium=local&utm_campaign=local,"Alafaya, FL Distribution Service"
DaVita Alafaya Dialysis,4.5,558,Dialysis center,12001 Science Dr #110,https://www.davita.com/locations/fl/orlando/12001-science-dr--11487,"Alafaya, FL Distribution Service"
Batteries Plus Bulbs,4.4,189,Battery store,1100 N Alafaya Trail Suite 150,https://www.batteriesplus.com/store-locator/fl/orlando/batteries-plus-878?utm_source=gmb&utm_medium=local&utm_campaign=bpb&storecode=878,"Alafaya, FL Distribution Service"
b:hip,5.0,1,Distribution service,1100 N Alafaya Trail Suite 150,http://www.healthgp.bhipglobal.com/,"Alafaya, FL Distribution Service"
Ashley,4.1,"1,183",Furniture store,"829 N Alafaya Trail, Waterford Lakes Pkwy",https://stores.ashleyfurniture.com/store/us/florida/orlando/7710000094?cmpid=ls-&utm_source=Local&utm_medium=LocalSEO&utm_campaign=LocalSearch,"Alafaya, FL Distribution Service"
SEPHORA,4.2,186,Cosmetics store,"Space 0S01B, 701 N Alafaya Trail",https://www.sephora.com/happening/stores/waterford-lakes?utm_source=gmb&utm_medium=Yext,"Alafaya, FL Distribution Service"
Addition Financial,4.7,326,Credit union,1823 N Alafaya Trail,https://additionfi.com/,"Alafaya, FL Distribution Service"
Alafaya Branch,5.0,3,Parking lot,12000 E Colonial Dr,https://ocls.info/locations-hours/alafaya-branch,"Alafaya, FL Distribution Service"
Panera Bread,4.0,923,Cafe,473 N Alafaya Trail,https://locations.panerabread.com/fl/orlando/473-n-alafaya-trail.html?utm_campaign=dpm-dist&utm_medium=local&utm_source=google&utm_term=203317&utm_content=main,"Alafaya, FL Distribution Service"
Bit City Electronics,4.0,7,Distribution service,"1119 south lee avenue, 100 E Pine St suite 129",http://bitcityelectronics.com/?utm_source=gmb&utm_medium=referral,"Alafaya, FL Distribution Service"
Massey Services Pest Control,4.5,95,Pest control service,4701 Distribution Ct Ste 9,https://www.masseyservices.com/service-location/lake-nona-pest-control/?utm_source=googlemybusiness&utm_medium=search&utm_content=Orlando86&utm_campaign=masseylocalsearch,"Alafaya, FL Distribution Service"
Pat Sherman Wholesales Inc.,[],[],Wholesaler,4907 Cresthill Dr,[],"Town 'n' Country, FL Wholesaler"
Chaffee International,[],[],Wholesaler,6906 Silvermill Dr,https://chaffeeinternational.com/,"Town 'n' Country, FL Wholesaler"
Aquiser Clothing Wholesaler,[],[],Wholesaler,8308 Woodlake Pl,http://www.aquiser.company/,"Town 'n' Country, FL Wholesaler"
BJ's Wholesale Club,4.3,288,Warehouse club,7651 W Waters Ave,https://www.bjs.com/cl/tampa/0188?utm_source=google&utm_medium=GMB&utm_campaign=clubt,"Town 'n' Country, FL Wholesaler"
ELBERT CHUN WHOLESALE,4.3,288,Wholesaler,8307 Rustic Dr,https://eccustoms.elbertchunwholesale.com/,"Town 'n' Country, FL Wholesaler"
Glupis Trading LLC,4.3,288,Wholesaler,6001 Johns Rd Suite 443,https://glupis-trading-llc.business.site/?utm_source=gmb&utm_medium=referral,"Town 'n' Country, FL Wholesaler"
Peavey Hosiery,4.3,288,Wholesaler,7521 Paula Dr #260904,http://www.peaveyhosiery.com/,"Town 'n' Country, FL Wholesaler"
Club Guards,4.3,288,Produce wholesaler,3933 Versailles Dr,https://clubguards.com/,"Town 'n' Country, FL Wholesaler"
Produce Patch Inc,5.0,1,Produce wholesaler,3933 Versailles Dr,,"Town 'n' Country, FL Wholesaler"
K&B Industrial,5.0,2,Industrial chemicals wholesaler,5700 Memorial Hwy suite 117/118,http://kandbindustrial.com/,"Town 'n' Country, FL Wholesaler"
Alba Distribution Inc.,5.0,2,Wine wholesaler and importer,5700 Memorial Hwy suite 117/118,http://www.albagrp.com/,"Town 'n' Country, FL Wholesaler"
Tampa Wholesale Cleaning Products,5.0,2,Household goods wholesaler,5700 Memorial Hwy suite 117/118,,"Town 'n' Country, FL Wholesaler"
frangacias Marrero,5.0,2,Beauty products wholesaler,8423 Standish Bend Dr,,"Town 'n' Country, FL Wholesaler"
"ADVANTAGE IT USA, inc.",5.0,1,Computer wholesaler,8423 Standish Bend Dr,https://advantage-it-usa-inc.business.site/,"Town 'n' Country, FL Wholesaler"
Mikey Mo Key West,5.0,1,Clothing wholesaler,8423 Standish Bend Dr,,"Town 'n' Country, FL Wholesaler"
"Georgie's Great Tupperware Products, Sales and More",5.0,1,Kitchen supply store,8423 Standish Bend Dr,http://jtrinidad_tupper.my.tupperware.com/,"Town 'n' Country, FL Wholesaler"
MLILY FLorida DBA Soflo Mattress,5.0,4,Furniture wholesaler,8423 Standish Bend Dr,,"Town 'n' Country, FL Wholesaler"
Alacrity LLC,5.0,4,Wholesaler,8423 Standish Bend Dr,http://adorables.website/,"Town 'n' Country, FL Wholesaler"
HSI TRADE COMPANY LLC,4.0,2,Foreign trade consultant,5537 Sheldon Rd Suite E,https://www.hsitradecompany.com/,"Town 'n' Country, FL Wholesaler"
ProSource of Tampa,4.5,60,Wholesaler,8009 Anderson Rd,http://prosourcewholesale.com/showrooms/fl-prosource-of-tampa,"Town 'n' Country, FL Wholesaler"
Karma Martin,4.5,60,Fitness equipment wholesaler,6738 Marina Pointe Village Ct,,"Town 'n' Country, FL Wholesaler"
Fresh Express Import & Export,4.5,60,Fruit and vegetable wholesaler,6738 Marina Pointe Village Ct,,"Town 'n' Country, FL Wholesaler"
Bay Food Brokerage,5.0,1,Food broker,5111 Memorial Hwy,http://www.bayfoodbrokerage.com/,"Town 'n' Country, FL Wholesaler"
Marliss Products,5.0,1,Food products supplier,5111 Memorial Hwy,,"Town 'n' Country, FL Wholesaler"
Electronic Adventure,5.0,1,Electronics wholesaler,5111 Memorial Hwy,http://electronicadventure.us/,"Town 'n' Country, FL Wholesaler"
"AutoMAX Wholesale Group, LLC",4.8,273,Car dealer,6537 W Hillsborough Ave,https://www.automaxwholesalegroup.com/,"Town 'n' Country, FL Wholesaler"
Sabat Technologies,4.8,273,Electronics wholesaler,6537 W Hillsborough Ave,https://sabat-technologies-electronics-wholesaler.business.site/?utm_source=gmb&utm_medium=referral,"Town 'n' Country, FL Wholesaler"
Independent Distributing of Florida,4.8,273,Tobacco supplier,6537 W Hillsborough Ave,http://www.independentdistributing.com/,"Town 'n' Country, FL Wholesaler"
Mobile 4Vision,5.0,4,Optical wholesaler,8408 7 Coves Ct,,"Town 'n' Country, FL Wholesaler"
Southern Wholesale of Florida,4.4,30,Wholesaler,8108 E 21st Ave,,"Town 'n' Country, FL Wholesaler"
Gp install granite,4.4,30,Tool wholesaler,8108 E 21st Ave,http://www.gpinstallgranite.com/,"Town 'n' Country, FL Wholesaler"
Tulip Fashion (Custom Leather Shoes),4.4,30,Shoe factory,Bana Villa Ct,https://www.tulip-fashion.com/,"Town 'n' Country, FL Wholesaler"
Tampa Wholesale Produce Market,4.4,111,Produce market,2801 E Hillsborough Ave,http://tampawholesaleproducemarket.info/,"Town 'n' Country, FL Wholesaler"
Reliable Electronics Corp,4.4,111,Electronic parts supplier,2801 E Hillsborough Ave,https://electronicpartsdistributor.com/,"Town 'n' Country, FL Wholesaler"
Gaby's distributor,5.0,1,Energy supplier,7906 W Hillsborough Ave,https://g.page/gabys-distributor?av,"Town 'n' Country, FL Wholesaler"
"Metaphysical Direct, Inc",5.0,1,Wholesaler,7906 W Hillsborough Ave,https://metaphysicaldirect.com/,"Town 'n' Country, FL Wholesaler"
Furniture Distribution Center,4.1,636,Furniture store,5011 W Hillsborough Ave,http://furnituredistributioncenter.com/,"Town 'n' Country, FL Wholesaler"
Colonial Distributing Inc.,3.9,42,Wholesale grocer,10889 Crossroads Commerce Blvd,https://colonialdistributing.com/,"Town 'n' Country, FL Wholesaler"
Iramil’s Creations LLC,3.9,42,Cake shop,10889 Crossroads Commerce Blvd,https://iramilscreationsllc.negocio.site/?utm_source=gmb&utm_medium=referral,"Town 'n' Country, FL Wholesaler"
Foam Master of Tampa LLC,3.9,42,Construction material wholesaler,10889 Crossroads Commerce Blvd,,"Town 'n' Country, FL Wholesaler"
Brides N Blooms,4.9,14,Wholesale florist,10889 Crossroads Commerce Blvd,http://www.bridesnblooms.com/,"Town 'n' Country, FL Wholesaler"
UMI Stone,4.8,79,Natural stone wholesaler,5108 W Hanna Ave,http://umistone.com/,"Town 'n' Country, FL Wholesaler"
Skinny Fiber Distributor,5.0,4,Marketing consultant,8710 W Hillsborough Ave,http://www.skinnyfiberweightlosssupport.com/,"Town 'n' Country, FL Wholesaler"
Romero's Company Network,5.0,4,Steel distributor,8313 W Hillsborough Ave,http://www.royalprestige.com/,"Town 'n' Country, FL Wholesaler"
FTC Fencing,5.0,4,Construction material wholesaler,8313 W Hillsborough Ave,,"Town 'n' Country, FL Wholesaler"
Gemaire Distributors,3.0,21,Wholesaler,5101 Tampa W Blvd,https://www.gemaire.com/,"Town 'n' Country, FL Wholesaler"
Bay Equipment & Supply Corporation,4.0,6,Wholesaler,5101 Tampa W Blvd,https://baysupply.net/,"Town 'n' Country, FL Wholesaler"
Wholesale Insurance Network,4.0,6,Insurance agency,4002 Eisenhower Blvd S,,"Town 'n' Country, FL Wholesaler"
Fundraising For A Cause,3.0,2,Wholesaler,6203 Johns Rd,http://www.fundraisingforacause.com/,"Town 'n' Country, FL Wholesaler"
Wholesale Marine of Tampa Bay Inc,3.0,2,Boat dealer,6203 Johns Rd,http://www.wmboats.com/,"Town 'n' Country, FL Wholesaler"
Beach Babe Soapery,5.0,1,Wholesaler,5413 Golden Dr #2,http://www.beachbabesoapery.com/,"Town 'n' Country, FL Wholesaler"
tampa tropical asian nursery,5.0,15,Plant nursery,7520 Caron Rd,https://www.tampatropicalasiannursery.com/,"Town 'n' Country, FL Wholesaler"
D & M Suppliers LLC,5.0,15,E-commerce service,7520 Caron Rd,,"Town 'n' Country, FL Wholesaler"
Chet's Anytime Bloody Mary Seasoning,5.0,15,Food and beverage consultant,8828 S Lagoon St,http://www.chetsbloodymary.com/,"Town 'n' Country, FL Wholesaler"
Town & Country Industries,4.7,40,Building materials supplier,5300 E Adamo Dr Ste G,https://www.tc-alum.com/locations/location-details?BranchNumber=783,"Town 'n' Country, FL Wholesaler"
WingHouse Bar & Grill,4.7,40,Restaurant supply store,8001 W Hillsborough Ave,https://classicfurs.net/winghouse-bar-&-grill,"Town 'n' Country, FL Wholesaler"
CHEAP PEDI SPA,3.0,2,Beauty supply store,9004 Westbay Blvd,http://cheappedispa.com/,"Town 'n' Country, FL Wholesaler"
Mixed Cake Co,5.0,2,Cake shop,9004 Westbay Blvd,https://www.mixedcakeco.com/,"Town 'n' Country, FL Wholesaler"
"Health Craft, Inc.",5.0,1,Kitchen supply store,4319 Spinnaker Cove Ln,http://www.healthcraft.com/,"Town 'n' Country, FL Wholesaler"
Green Thumb Nursery,4.6,118,Garden center,6913 Sheldon Rd,http://www.greenthumbnursery.com/,"Town 'n' Country, FL Wholesaler"
ProSource of Tampa Warehouse,4.6,118,Wood and laminate flooring supplier,8010 Anderson Rd,http://prosourcewholesale.com/tampa,"Town 'n' Country, FL Wholesaler"
Glare Organics Body Company,5.0,5,Beauty products wholesaler,8010 Anderson Rd,http://anaturalglare.co/,"Town 'n' Country, FL Wholesaler"
Walmart Neighborhood Market,4.2,"1,718",Supermarket,6216 Elliot Dr,https://www.walmart.com/store/5255-tampa-fl,"Town 'n' Country, FL Wholesaler"
Garden Center at The Home Depot,4.1,16,Garden center,6730 Memorial Hwy,https://www.homedepot.com/l/Hillsborough/FL/Tampa/33615/6361?cm_mmc=EM%7CGoogleMaps%7CGardenCenter,"Town 'n' Country, FL Wholesaler"
Panda kitchen & Bath of Tampa,3.6,111,Wholesaler,8320 W Hillsborough Ave,https://www.pandakitchen.com/,"Town 'n' Country, FL Wholesaler"
G2C West Waters LLC,3.6,111,Bottled water supplier,8130 W Waters Ave #100B,,"Town 'n' Country, FL Wholesaler"
Mpa Stone and Granite World Inc,3.6,111,Granite supplier,8130 W Waters Ave #100B,http://mpastoneandgraniteinc.net/,"Town 'n' Country, FL Wholesaler"
OO wholesale granite and cabinets,5.0,9,Building materials supplier,5443 W Crenshaw St,http://www.oograniteandcabinatewholesale.com/,"Town 'n' Country, FL Wholesaler"
Sensible Micro Corporation,5.0,2,Electronic parts supplier,13520 Prestige Pl,https://sensiblemicro.com/,"Town 'n' Country, FL Wholesaler"
The Flooring District,4.9,119,Tile store,5202 Tampa W Blvd,http://www.theflooringdistrict.com/,"Town 'n' Country, FL Wholesaler"
Costco Wholesale,4.6,"4,865",Warehouse store,8712 W Linebaugh Ave,http://www.costco.com/warehouse-locations/tampa-FL-1262.html?utm_term=KW&utm_campaign=Homepage&utm_medium=GMB&utm_source=Google&utm_content=Link,"Town 'n' Country, FL Wholesaler"
Beer & Beverage-Town N Country,5.0,7,Beer store,5523 Ambassador Dr,,"Town 'n' Country, FL Wholesaler"
Liry's Jewelry,4.4,336,Jewelry store,6716 Hanley Rd,http://www.lirysjewelry.com/,"Town 'n' Country, FL Wholesaler"
Medellín Bakery & Sandwich Shop of Tampa,4.5,129,Bakery,7026 W Hillsborough Ave,,"Town 'n' Country, FL Wholesaler"
Flippin' Tasty,5.0,1,Wholesaler,7026 W Hillsborough Ave,http://flippintasty.com/,"Town 'n' Country, FL Wholesaler"
Allied Analytic LLC,5.0,21,Laboratory equipment supplier,8635 W Hillsborough Ave Suite 345,http://www.alliedanalytic.com/,"Town 'n' Country, FL Wholesaler"
BJ's Wholesale Club,4.1,291,Warehouse club,6290 Commerce Palms Dr,https://www.bjs.com/cl/tampa---waters-ave./0183?utm_source=google&utm_medium=GMB&utm_campaign=clubt,"Town 'n' Country, FL Wholesaler"
The Noble Floors Wholesale,5.0,14,Flooring store,6131 Anderson Rd unit q,https://www.thenoblefloors.com/,"Town 'n' Country, FL Wholesaler"
Dollar Tree,4.1,327,Dollar store,8496 W Hillsborough Ave,https://www.dollartree.com/locations/fl/tampa/1019/?utm_source=google&utm_medium=organic&utm_campaign=maps,"Town 'n' Country, FL Wholesaler"
US Foods,2.4,342,Food products supplier,7004 E Hanna Ave,https://www.usfoods.com/locations/restaurant-supplier-in-tampa--fl.html,"Town 'n' Country, FL Wholesaler"
US Foods,2.4,342,Food products supplier,7004 E Hanna Ave,https://www.usfoods.com/locations/restaurant-supplier-in-tampa--fl.html,"Town 'n' Country, FL Wholesaler"
The Flooring District,4.9,119,Tile store,5202 Tampa W Blvd,http://www.theflooringdistrict.com/,"Town 'n' Country, FL Wholesaler"
Sensible Micro Corporation,5.0,2,Electronic parts supplier,13520 Prestige Pl,https://sensiblemicro.com/,"Town 'n' Country, FL Wholesaler"
Costco Wholesale,4.6,"4,865",Warehouse store,8712 W Linebaugh Ave,http://www.costco.com/warehouse-locations/tampa-FL-1262.html?utm_term=KW&utm_campaign=Homepage&utm_medium=GMB&utm_source=Google&utm_content=Link,"Town 'n' Country, FL Wholesaler"
multizz,5.0,1,Lighting wholesaler,6335 Sheldon Rd,,"Town 'n' Country, FL Wholesaler"
"Harland B. Greene Jr, RPH",5.0,1,Pharmacy,"8424 Sheldon Road, Tampa, FL 33615",,"Town 'n' Country, FL Wholesaler"
The Noble Floors Wholesale,5.0,14,Flooring store,6131 Anderson Rd unit q,https://www.thenoblefloors.com/,"Town 'n' Country, FL Wholesaler"
Master Electronics,3.0,2,Distribution service,4902 Eisenhower Blvd N # 185,http://www.masterelectronics.com/,"Town 'n' Country, FL Wholesaler"
Cannon Fodder Jerky Co.,5.0,6,Food products supplier,4902 Eisenhower Blvd N # 185,,"Town 'n' Country, FL Wholesaler"
Ox Financial Solutions,5.0,2,Wholesaler,4902 Eisenhower Blvd N # 185,https://splinternetmarketing.com/local-pros/missouri/downtown-kansas-city/ox-financial-solutions/,"Town 'n' Country, FL Wholesaler"
AMBA GEMS AND JEWELLERY,5.0,1,Wholesale jeweler,4902 Eisenhower Blvd N # 185,https://ambagemsandjewellery.com/,"Town 'n' Country, FL Wholesaler"
Royal Diaspora Coffee,5.0,1,Coffee roasters,4902 Eisenhower Blvd N # 185,http://www.royaldiasporacoffee.com/,"Town 'n' Country, FL Wholesaler"
Wholesale Kitchen Cabinetry & Granite,4.8,52,Cabinet store,4902 Eisenhower Blvd N # 185,https://lskitchen.business.site/,"Town 'n' Country, FL Wholesaler"
Wholesale Vinyl Fencing,5.0,11,Fence supply store,4902 Eisenhower Blvd N # 185,http://wholesalevinylfencing.net/,"Town 'n' Country, FL Wholesaler"
Nationwide Ignition Interlock,5.0,11,Safety equipment supplier,6541 La Mesa Cir,https://www.nationwideinterlock.com/,"Town 'n' Country, FL Wholesaler"
First Choice Coffee Services,3.7,3,Beverage distributor,6541 La Mesa Cir,http://firstchoiceservices.com/locations/florida/tampa/,"Town 'n' Country, FL Wholesaler"
Walmart Garden Center,3.7,3,Garden center,7011 W Waters Ave,https://www.walmart.com/store/1482/tampa-fl/details,"Town 'n' Country, FL Wholesaler"
Cheese Analysis,3.7,3,Food products supplier,7011 W Waters Ave,http://cheeseanalysis.com/,"Town 'n' Country, FL Wholesaler"
Sweet D's Cupcakes,5.0,5,Cake shop,7011 W Waters Ave,http://sweetdscupcakes.com/about.html,"Town 'n' Country, FL Wholesaler"
Ez way deliveries,5.0,5,Delivery service,7011 W Waters Ave,,"Town 'n' Country, FL Wholesaler"
Reliable Electronics Corp,5.0,5,,10821 Venice Cir,https://electronicpartsdistributor.com/contact-us/,"Town 'n' Country, FL Wholesaler"
Ritz Telephones Inc,5.0,5,Telecommunications service provider,9004 W Norfolk St,,"Town 'n' Country, FL Wholesaler"
Pro Desk at The Home Depot,3.9,16,Building materials store,6730 Memorial Hwy,https://www.homedepot.com/l/Hillsborough/FL/Tampa/33615/6361?cm_mmc=EM%7CGoogleMaps%7CProDesk,"Town 'n' Country, FL Wholesaler"
"Direct Components, Inc.",4.5,23,Electronic parts supplier,5439 Beaumont Center Blvd Suite 1040,https://www.directics.com/,"Town 'n' Country, FL Wholesaler"
Tunisian Olive Oil,4.5,23,Olive oil manufacturer,6756 Memorial Hwy,,"Town 'n' Country, FL Wholesaler"
Town & Country Metals,3.7,11,Building materials supplier,9808 E Broadway Ave,https://www.tc-alum.com/locations/location-details?BranchNumber=780,"Town 'n' Country, FL Wholesaler"
Draft Heads Inc.,5.0,2,Food and beverage consultant,9808 E Broadway Ave,https://www.draftheads.com/,"Town 'n' Country, FL Wholesaler"
Baskin-Robbins,3.2,106,Ice Cream,8714 W Hillsborough Ave,https://www.baskinrobbins.com/?utm_source=google&utm_medium=organic&utm_campaign=Yext,"Town 'n' Country, FL Wholesaler"
Plant It Tampa Bay - Property Beautification,5.0,16,Plant nursery,8714 W Hillsborough Ave,http://plantittampabay.com/,"Town 'n' Country, FL Wholesaler"
"Tru Auto Wholesales, Llc",4.6,8,Car dealer,6817 N Florida Ave,,"Town 'n' Country, FL Wholesaler"
Wholesale Generators Direct,4.6,8,Home goods store,468 Douglas Rd E,http://wholesalegeneratorsdirect.com/,"Town 'n' Country, FL Wholesaler"
BJ's Tire Center,4.0,22,Tire shop,7651 W Waters Ave,https://tires.bjs.com/,"Town 'n' Country, FL Wholesaler"
Cabinet Wholesale of Tampa,3.9,85,Home goods store,5226 E Hillsborough Ave,http://www.wholesalecabinetfactory.com/,"Town 'n' Country, FL Wholesaler"
Bay Auto wholesale,3.5,145,Used car dealer,6823 N Florida Ave,http://www.bayautowholesaleinc.com/,"Town 'n' Country, FL Wholesaler"
DecoWall,4.5,8,Office furniture store,6001 Johns Rd Unit 3-42,http://www.decowalltampa.com/,"Town 'n' Country, FL Wholesaler"
Verimay's Garden and Landscaping,5.0,15,Landscaper,6001 Johns Rd Unit 3-42,http://verimays.com/,"Town 'n' Country, FL Wholesaler"
Manny's Daughters On the Go,5.0,5,Plant nursery,6001 Johns Rd Unit 3-42,,"Town 'n' Country, FL Wholesaler"
Bold & Modern Vending,1.0,1,Vending machine supplier,4902 Eisenhower Blvd S,,"Town 'n' Country, FL Wholesaler"
Mesa Pavers LLC,5.0,2,Paving materials supplier,6211 W Hillsborough Ave,https://mesa-pavers.com/,"Town 'n' Country, FL Wholesaler"
Suncoast Marble & Granite Inc.,4.0,12,Countertop store,7010 Sheldon Rd,,"Town 'n' Country, FL Wholesaler"
Caribbean Club Market,4.3,530,Wholesale grocer,5902 Anderson Rd,[],"Town 'n' Country, FL Wolesale Grocer"
BJ's Wholesale Club,4.3,288,Grocery store,7651 W Waters Ave,,"Town 'n' Country, FL Wolesale Grocer"
Kotobuki Oriental Market,4.8,357,Japanese grocery store,5537 Sheldon Rd # V,,"Town 'n' Country, FL Wolesale Grocer"
Valencia Wholesale Inc,3.0,8,Wholesaler,5142 W Clifton St,,"Town 'n' Country, FL Wolesale Grocer"
Bravo Supermarkets,4.0,"1,739",Supermarket,7733 W Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
Vigo Importing Co,4.8,52,Wholesale grocer,4701 Tony Alessi Sr Ave,,"Town 'n' Country, FL Wolesale Grocer"
Bay Food Brokerage,5.0,1,Food broker,5111 Memorial Hwy,,"Town 'n' Country, FL Wolesale Grocer"
Cacciatore Bros,4.7,727,Italian grocery store,5610 Hanley Rd,,"Town 'n' Country, FL Wolesale Grocer"
Tampa Wholesale Produce Market,4.4,111,Produce market,2801 E Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
Marsuplus. LLC,4.4,111,Wholesale market,2801 E Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
Walmart Neighborhood Market,4.2,"1,718",Supermarket,6216 Elliot Dr,,"Town 'n' Country, FL Wolesale Grocer"
Wild Fork,4.2,118,Grocery store,10601 Sheldon Rd,,"Town 'n' Country, FL Wolesale Grocer"
J C Food Inc,4.8,15,Grocery store,2910 W Columbus Dr,,"Town 'n' Country, FL Wolesale Grocer"
Market,4.5,12,Grocery store,Market,,"Town 'n' Country, FL Wolesale Grocer"
"NU VISTA FOODS GROUP, INC",4.2,25,Grocery store,8329 N Armenia Ave,,"Town 'n' Country, FL Wolesale Grocer"
Katrina's Peppers & Jams,4.2,25,Wholesale grocer,8329 N Armenia Ave,,"Town 'n' Country, FL Wolesale Grocer"
Money Saver Grocery,4.2,25,Wholesale grocer,2902 E Dr Martin Luther King Jr Blvd,,"Town 'n' Country, FL Wolesale Grocer"
Land & Sea Market,4.5,302,Gourmet grocery store,4802 Gunn Hwy #118,,"Town 'n' Country, FL Wolesale Grocer"
Mannequins,4.5,302,Clothing wholesale market place,4802 Gunn Hwy #118,,"Town 'n' Country, FL Wolesale Grocer"
GATOR WHOLESALE IMPORTS INC.,4.8,44,Wholesale grocer,2529 W Busch Blvd,,"Town 'n' Country, FL Wolesale Grocer"
Colonial Distributing Inc.,3.9,42,Wholesale grocer,10889 Crossroads Commerce Blvd,,"Town 'n' Country, FL Wolesale Grocer"
YASEMIN MARKET,4.2,76,Supermarket,13958 W Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
G Town Market,4.3,62,Grocery store,10509 N Nebraska Ave # 4,,"Town 'n' Country, FL Wolesale Grocer"
Fernandez Wholesale Grocery,5.0,4,Surplus store,6702 E Broadway Ave,,"Town 'n' Country, FL Wolesale Grocer"
Tammie's Treasures,5.0,4,Wholesale grocer,6702 E Broadway Ave,,"Town 'n' Country, FL Wolesale Grocer"
Tammie's Treasures,5.0,4,Wholesale grocer,6702 E Broadway Ave,,"Town 'n' Country, FL Wolesale Grocer"
CNS Incorporated,5.0,4,Wholesale market,6702 E Broadway Ave,,"Town 'n' Country, FL Wolesale Grocer"
Charles Bliss Wholesale Produce,4.9,7,Produce wholesaler,3119 E 3rd Ave,,"Town 'n' Country, FL Wolesale Grocer"
El 809 Supermarket,4.4,190,Supermarket,3710 W Waters Ave,,"Town 'n' Country, FL Wolesale Grocer"
Sanwa Fresh,4.5,141,Produce wholesaler,2801 E Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
Liên Hoa Oriental Market,4.3,451,Asian grocery store,3692 W Waters Ave,,"Town 'n' Country, FL Wolesale Grocer"
C-K's Wholesale Produce Inc,4.0,16,Produce wholesaler,2801 E Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
Lek’s International Produce Market at the Oldsmar Flea Market,4.5,4,Produce market,180 Race Track Rd,,"Town 'n' Country, FL Wolesale Grocer"
Williams Food Machinery Inc,5.0,2,Restaurant supply store,5443 W Crenshaw St,,"Town 'n' Country, FL Wolesale Grocer"
Lucky Fortune Cookie,3.0,2,Wholesale bakery,5134 W Hanna Ave,,"Town 'n' Country, FL Wolesale Grocer"
Bravo Supermarkets,4.0,746,Supermarket,4340 W Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
The Fresh Market,4.4,680,Grocery store,13147 N Dale Mabry Hwy,,"Town 'n' Country, FL Wolesale Grocer"
Sanwa Farmer's Market,4.5,"1,861",Produce market,2621 E Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
Costco Wholesale,4.6,"4,865",Warehouse store,8712 W Linebaugh Ave,,"Town 'n' Country, FL Wolesale Grocer"
"Health Craft, Inc.",5.0,1,Kitchen supply store,4319 Spinnaker Cove Ln,,"Town 'n' Country, FL Wolesale Grocer"
ladywholesale,5.0,1,Clothing wholesale market place,4319 Spinnaker Cove Ln,,"Town 'n' Country, FL Wolesale Grocer"
Tastykake,4.4,157,Grocery store,901 W Waters Ave,,"Town 'n' Country, FL Wolesale Grocer"
Walmart Neighborhood Market,4.1,"1,301",Supermarket,4525 Gunn Hwy,,"Town 'n' Country, FL Wolesale Grocer"
Coastal Food Group,4.6,11,Fruit and vegetable wholesaler,2801 E Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
Crews & Garcia Inc,3.5,13,Produce market,2801 E Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
BJ's Bakery,5.0,5,Bakery,2801 E Hillsborough Ave,,"Town 'n' Country, FL Wolesale Grocer"
Good Earth Meat & Seafood Inc.,4.7,82,Butcher shop,5012 E Broadway Ave,,"Town 'n' Country, FL Wolesale Grocer"
